d_loss1,d_loss2,g_loss
0.6807867288589478,0.695488452911377,0.6914190053939819
0.5970820188522339,0.6987535357475281,0.6878502368927002
0.5291248559951782,0.7109563946723938,0.675445020198822
0.45468345284461975,0.7404196262359619,0.6488930583000183
0.3894989490509033,0.7977981567382812,0.6054681539535522
0.3400501608848572,0.8891978859901428,0.5553203821182251
0.31006452441215515,0.9711951017379761,0.5271248817443848
0.3089127540588379,0.9940588474273682,0.534969687461853
0.3256964087486267,0.9380702972412109,0.5783517360687256
0.35440826416015625,0.8514025211334229,0.6408084630966187
0.37037333846092224,0.7634501457214355,0.7120559215545654
0.3998781144618988,0.6858698725700378,0.7856127619743347
0.39237576723098755,0.618789792060852,0.8655036687850952
0.3997194468975067,0.5578646659851074,0.9519783854484558
0.3865507245063782,0.4981986880302429,1.0543766021728516
0.3721686601638794,0.43974319100379944,1.1677190065383911
0.3501798212528229,0.3849588930606842,1.2904536724090576
0.35754990577697754,0.33753156661987305,1.40541672706604
0.31623685359954834,0.29690247774124146,1.525817632675171
0.32612043619155884,0.26500627398490906,1.626222014427185
0.267819344997406,0.23470452427864075,1.7411439418792725
0.23976920545101166,0.2068251669406891,1.8596770763397217
0.2114846110343933,0.1825563758611679,1.9835151433944702
0.17620795965194702,0.15841948986053467,2.1197681427001953
0.21397078037261963,0.14309480786323547,2.198047637939453
0.18268465995788574,0.13314378261566162,2.2732739448547363
0.147567480802536,0.12159256637096405,2.3707995414733887
0.13668246567249298,0.10928163677453995,2.4664721488952637
0.14535830914974213,0.1023254245519638,2.5333056449890137
0.14603587985038757,0.09730122983455658,2.581092119216919
0.09186237305402756,0.08802357316017151,2.691220283508301
0.1277780830860138,0.08219896256923676,2.733494997024536
0.08182103931903839,0.07669909298419952,2.8338937759399414
0.0943322405219078,0.06971226632595062,2.9047272205352783
0.0639263466000557,0.06339015066623688,3.010972023010254
0.10380198806524277,0.06040298193693161,3.0431461334228516
0.08949192613363266,0.059232741594314575,3.0700252056121826
0.07643598318099976,0.056509289890527725,3.1183669567108154
0.04736757278442383,0.05108672380447388,3.219956874847412
0.049628473818302155,0.04631027951836586,3.3151156902313232
0.0413794219493866,0.042057763785123825,3.410396099090576
0.05101154372096062,0.039212942123413086,3.4754321575164795
0.04201054200530052,0.03655029833316803,3.5456881523132324
0.06917814165353775,0.036866720765829086,3.5481739044189453
0.047681767493486404,0.03487062454223633,3.5757927894592285
0.05023065581917763,0.034859053790569305,3.610008478164673
0.03587345778942108,0.03203744441270828,3.6732230186462402
0.0481637641787529,0.03166555240750313,3.6951117515563965
0.022741898894309998,0.028926413506269455,3.7876031398773193
0.028121136128902435,0.026663489639759064,3.8604793548583984
0.020045649260282516,0.02453283965587616,3.9525036811828613
0.02708759717643261,0.02301976829767227,4.012079238891602
0.01680278778076172,0.021055426448583603,4.0983428955078125
0.024656035006046295,0.020006276667118073,4.143398284912109
0.02858688309788704,0.019944291561841965,4.170374870300293
0.025715313851833344,0.018900427967309952,4.196835041046143
0.023846406489610672,0.01852395385503769,4.227978706359863
0.021876037120819092,0.017841678112745285,4.265472412109375
0.055090732872486115,0.02056179568171501,4.175720691680908
0.016733068972826004,0.01859341189265251,4.239248752593994
0.043753962963819504,0.019515205174684525,4.187417030334473
0.02495681494474411,0.01946660876274109,4.2022552490234375
0.021590786054730415,0.018133366480469704,4.261186599731445
0.02792358584702015,0.01785716414451599,4.258519172668457
