loss,accuracy,val_loss,val_accuracy
0.3336797058582306,0.9082499742507935,0.05037253350019455,0.9847000241279602
0.07534390687942505,0.9773499965667725,0.040628593415021896,0.9876000285148621
0.04389902576804161,0.9865000247955322,0.03884696960449219,0.9894000291824341
0.029794778674840927,0.991100013256073,0.036373429000377655,0.9898999929428101
0.018842922523617744,0.9938666820526123,0.03790304437279701,0.9904000163078308
0.01450284942984581,0.9952999949455261,0.03541776165366173,0.9911999702453613
0.010273506864905357,0.9969666600227356,0.03989998251199722,0.991100013256073
0.008802775293588638,0.9973666667938232,0.04286111891269684,0.9904999732971191
0.006855475716292858,0.997783362865448,0.04090235382318497,0.9908000230789185
0.0061991033144295216,0.9982500076293945,0.04164639115333557,0.9901999831199646
0.006027166731655598,0.9982500076293945,0.041176892817020416,0.9907000064849854
0.004479816183447838,0.9987666606903076,0.04016502946615219,0.991100013256073
0.003810022259131074,0.9990166425704956,0.04228883236646652,0.9908999800682068
0.004199251998215914,0.9987833499908447,0.04442095384001732,0.9901000261306763
0.003752460703253746,0.9987999796867371,0.0453353077173233,0.989799976348877
0.0035854193847626448,0.9989166855812073,0.044453516602516174,0.9900000095367432
0.004216921050101519,0.9990833401679993,0.04415787011384964,0.9902999997138977
0.0035854040179401636,0.9990833401679993,0.043928347527980804,0.9907000064849854
0.0023034701589494944,0.9993000030517578,0.04119445011019707,0.9911999702453613
0.0018934630788862705,0.9995666742324829,0.041545331478118896,0.9916999936103821
