loss,accuracy,val_loss,val_accuracy
2.163912296295166,0.2197454571723938,1.89595627784729,0.32690000534057617
1.9663625955581665,0.2813454568386078,1.8191783428192139,0.35519999265670776
1.9093447923660278,0.3083454668521881,1.774842619895935,0.37070000171661377
1.8731023073196411,0.32254546880722046,1.7452943325042725,0.38280001282691956
1.8488976955413818,0.33261817693710327,1.721291422843933,0.3926999866962433
1.8297230005264282,0.34169089794158936,1.7050578594207764,0.396699994802475
1.8148452043533325,0.3447999954223633,1.6913203001022339,0.4020000100135803
1.7981150150299072,0.3538181781768799,1.6794458627700806,0.40560001134872437
1.7875170707702637,0.3590363562107086,1.667710542678833,0.41019999980926514
1.777705430984497,0.3627636432647705,1.6644927263259888,0.41190001368522644
1.7697052955627441,0.36741816997528076,1.6505353450775146,0.41620001196861267
1.7593845129013062,0.3709636330604553,1.6468205451965332,0.41690000891685486
1.7505104541778564,0.37405455112457275,1.638375163078308,0.4180999994277954
1.7429828643798828,0.3752545416355133,1.633529782295227,0.42320001125335693
1.7385650873184204,0.37676364183425903,1.630874752998352,0.421099990606308
1.7323939800262451,0.3797818124294281,1.6247520446777344,0.42750000953674316
1.7279974222183228,0.38438183069229126,1.617514729499817,0.4271000027656555
1.7194700241088867,0.38654544949531555,1.6165424585342407,0.4275999963283539
1.7169986963272095,0.38839998841285706,1.6106523275375366,0.42989999055862427
1.7108378410339355,0.38758182525634766,1.6087918281555176,0.4318999946117401
