loss,accuracy,val_loss,val_accuracy
1.3840932846069336,0.5204727053642273,0.9772838950157166,0.6674000024795532
0.8929833769798279,0.6873090863227844,0.8570968508720398,0.7102000117301941
0.6767255067825317,0.7616363763809204,0.8270633816719055,0.7207000255584717
0.5169335603713989,0.8182181715965271,0.8439252972602844,0.7350999712944031
0.3954002857208252,0.8615090847015381,0.9029703140258789,0.738099992275238
0.2933654487133026,0.8973818421363831,1.015484094619751,0.732200026512146
0.22272184491157532,0.9236181974411011,1.0472685098648071,0.7351999878883362
0.1727466583251953,0.9423817992210388,1.1262086629867554,0.7364000082015991
0.13953205943107605,0.9527272582054138,1.241375207901001,0.73089998960495
0.11725494265556335,0.9607999920845032,1.2578084468841553,0.7397000193595886
0.0923050194978714,0.9696182012557983,1.3001607656478882,0.7448999881744385
0.08165714144706726,0.973763644695282,1.3915311098098755,0.7360000014305115
0.07373107224702835,0.9758727550506592,1.4545323848724365,0.736299991607666
0.07064628601074219,0.9766908884048462,1.3912218809127808,0.7404000163078308
0.060753386467695236,0.9806727170944214,1.4357993602752686,0.7418000102043152
0.046632178127765656,0.9852908849716187,1.4977612495422363,0.7379000186920166
0.04627930000424385,0.9850545525550842,1.554609775543213,0.7358999848365784
0.0416870042681694,0.9868181943893433,1.5124104022979736,0.7418000102043152
0.04334672912955284,0.9859636425971985,1.557738184928894,0.7440999746322632
0.043882738798856735,0.9861454367637634,1.5362485647201538,0.7409999966621399
