loss,accuracy,val_loss,val_accuracy
1.9169846773147583,0.4065000116825104,1.055966854095459,0.6128000020980835
1.110874891281128,0.5997666716575623,0.7414676547050476,0.7296000123023987
0.9458811283111572,0.6558166742324829,0.6745807528495789,0.7534000277519226
0.8582410216331482,0.6853333115577698,0.6331928372383118,0.7688999772071838
0.8026318550109863,0.7075333595275879,0.6006824970245361,0.7766000032424927
0.7552876472473145,0.7233499884605408,0.5775355696678162,0.7842000126838684
0.7195770740509033,0.7360333204269409,0.5544329285621643,0.7940000295639038
0.6877918243408203,0.7472500205039978,0.5453717112541199,0.796500027179718
0.6748693585395813,0.7543333172798157,0.5286715626716614,0.805899977684021
0.6519384384155273,0.7595166563987732,0.513008713722229,0.8080000281333923
0.6314452886581421,0.7703333497047424,0.49718543887138367,0.8149999976158142
0.6210318207740784,0.7734000086784363,0.4880327582359314,0.8187000155448914
0.6056986451148987,0.7764333486557007,0.4837092161178589,0.8194000124931335
0.5958331227302551,0.7822833061218262,0.4747524857521057,0.8237000107765198
0.5820580124855042,0.7870000004768372,0.46370336413383484,0.8281000256538391
0.5747950673103333,0.7905166745185852,0.4675498902797699,0.8259000182151794
0.5623463988304138,0.7936166524887085,0.45569995045661926,0.8320000171661377
0.5554205179214478,0.7965499758720398,0.4515950679779053,0.8341000080108643
0.5470864772796631,0.7993000149726868,0.44569131731987,0.8355000019073486
0.5379639863967896,0.8026999831199646,0.4364197850227356,0.8396999835968018
0.5353082418441772,0.8051999807357788,0.435700386762619,0.839900016784668
0.532437801361084,0.8064666390419006,0.42979681491851807,0.840399980545044
0.5212115049362183,0.8115666508674622,0.42630043625831604,0.8428999781608582
0.5143936276435852,0.8133000135421753,0.4192924201488495,0.8460999727249146
0.5126349329948425,0.8136000037193298,0.41727977991104126,0.8461999893188477
0.5040726661682129,0.8167166709899902,0.4180699586868286,0.8465999960899353
0.5018288493156433,0.8180000185966492,0.4106349050998688,0.8489000201225281
0.4927704632282257,0.8200500011444092,0.40832218527793884,0.848800003528595
0.4932813346385956,0.8201666474342346,0.40780073404312134,0.8497999906539917
0.4867194890975952,0.8234500288963318,0.4017227292060852,0.8514999747276306
0.48469075560569763,0.8226000070571899,0.40003451704978943,0.8517000079154968
0.47789764404296875,0.8252333402633667,0.3972771167755127,0.8539999723434448
0.47372832894325256,0.8284500241279602,0.3947127163410187,0.8537999987602234
0.46842360496520996,0.8280333280563354,0.3919386565685272,0.8547000288963318
0.4698345363140106,0.8290833234786987,0.3924078643321991,0.853600025177002
0.46339139342308044,0.8304833173751831,0.38823753595352173,0.8557000160217285
0.45871245861053467,0.8324999809265137,0.3871457576751709,0.855400025844574
0.46043097972869873,0.8320000171661377,0.3813522458076477,0.8583999872207642
0.45536303520202637,0.8334000110626221,0.3878796100616455,0.8547999858856201
0.45339810848236084,0.8341833353042603,0.37999147176742554,0.8604000210762024
0.45139870047569275,0.8373666405677795,0.3783372938632965,0.8603000044822693
0.4474031627178192,0.8362833261489868,0.37727251648902893,0.8585000038146973
0.442551851272583,0.8382999897003174,0.37240058183670044,0.8611999750137329
0.440347820520401,0.8381166458129883,0.3699662685394287,0.8634999990463257
0.4381948709487915,0.8387333154678345,0.3696903586387634,0.8650000095367432
0.4357115626335144,0.8404833078384399,0.3682885766029358,0.8622000217437744
0.4331508278846741,0.8427833318710327,0.3683435916900635,0.8626000285148621
0.43382200598716736,0.8426333069801331,0.3635435104370117,0.8679999709129333
0.4254038333892822,0.8445833325386047,0.3619251251220703,0.8691999912261963
0.428766131401062,0.8439000248908997,0.3646743595600128,0.8659999966621399
0.4243103861808777,0.8455166816711426,0.3642438054084778,0.8655999898910522
0.4224112331867218,0.8444499969482422,0.3586982488632202,0.8657000064849854
0.4250374138355255,0.845550000667572,0.3581654727458954,0.8687999844551086
0.4170369803905487,0.8477166891098022,0.3570753335952759,0.8697999715805054
0.41397085785865784,0.8485000133514404,0.35223639011383057,0.8707000017166138
0.4192417860031128,0.8464499711990356,0.3551844358444214,0.8704000115394592
0.41178402304649353,0.8486499786376953,0.3511381447315216,0.8702999949455261
0.4083158075809479,0.8505833148956299,0.3533354103565216,0.8700000047683716
0.4092625379562378,0.8510666489601135,0.3448954224586487,0.8743000030517578
0.4056010842323303,0.8515166640281677,0.34822896122932434,0.8718000054359436
0.4037792384624481,0.8546000123023987,0.34456905722618103,0.8733999729156494
0.40017426013946533,0.8551833629608154,0.34646204113960266,0.873199999332428
0.39922645688056946,0.85548335313797,0.3476881980895996,0.8726999759674072
0.399509072303772,0.8550833463668823,0.34160342812538147,0.8751000165939331
0.3983243405818939,0.8550166487693787,0.34178075194358826,0.8751000165939331
0.39296525716781616,0.8572999835014343,0.336398720741272,0.8780999779701233
0.3918392062187195,0.8580166697502136,0.3360808193683624,0.8774999976158142
0.3927607536315918,0.8563666939735413,0.3380381762981415,0.8769000172615051
0.3903029263019562,0.8579000234603882,0.3351081907749176,0.8779000043869019
0.389748752117157,0.8592333197593689,0.34249407052993774,0.8762999773025513
0.3859114646911621,0.8589333295822144,0.33925119042396545,0.8766000270843506
0.3847997486591339,0.8600999712944031,0.33278918266296387,0.8780999779701233
0.38083213567733765,0.8615833520889282,0.3291701078414917,0.8804000020027161
0.37964749336242676,0.8610333204269409,0.3321024477481842,0.8791999816894531
0.3808118402957916,0.8623499870300293,0.3306625187397003,0.8787000179290771
0.3790760338306427,0.8617500066757202,0.3328796923160553,0.8805000185966492
0.3785777986049652,0.8623499870300293,0.3253522515296936,0.8815000057220459
0.3759637176990509,0.8615333437919617,0.3262833058834076,0.880299985408783
0.37734487652778625,0.8636166453361511,0.32271304726600647,0.882099986076355
0.37098070979118347,0.863349974155426,0.3284096121788025,0.8815000057220459
0.3709036111831665,0.8642833232879639,0.3200819194316864,0.8840000033378601
0.36993739008903503,0.8644499778747559,0.32033902406692505,0.8824999928474426
0.3683704137802124,0.8670499920845032,0.3199904263019562,0.8831999897956848
0.368800550699234,0.8660333156585693,0.32549020648002625,0.8817999958992004
0.36764976382255554,0.8662166595458984,0.3175635039806366,0.8845000267028809
0.3639621436595917,0.868316650390625,0.31726378202438354,0.8844000101089478
0.36223268508911133,0.8671833276748657,0.31686580181121826,0.885200023651123
0.36235830187797546,0.867900013923645,0.3198692798614502,0.8845999836921692
0.3639051616191864,0.8680333495140076,0.31717613339424133,0.8845999836921692
0.3576600253582001,0.8696666955947876,0.31778714060783386,0.8838000297546387
