d_loss1,d_loss2,g_loss
0.7125046253204346,0.6293624639511108,0.8036993145942688
0.6533827781677246,0.67713463306427,0.7743961811065674
0.6487621068954468,0.6485747694969177,0.7859877943992615
0.662517786026001,0.6499702334403992,0.7852386236190796
0.724062979221344,0.6665154695510864,0.7890613079071045
0.6778714656829834,0.65242600440979,0.8098855018615723
0.6675704717636108,0.6297599077224731,0.8107326030731201
0.6419082880020142,0.6235449314117432,0.8348574042320251
0.6500552892684937,0.6522016525268555,0.800868809223175
0.6550770401954651,0.6511335372924805,0.803191065788269
0.6543770432472229,0.6975749135017395,0.7672959566116333
0.6796794533729553,0.657758355140686,0.7643458843231201
0.672252893447876,0.6701666116714478,0.7555251121520996
0.6842794418334961,0.6745644807815552,0.7708896398544312
0.6793602705001831,0.6412093043327332,0.762113094329834
0.6607053279876709,0.6704479455947876,0.7905221581459045
0.6775031685829163,0.6691398620605469,0.7805535793304443
0.6808090806007385,0.6533055901527405,0.767755389213562
0.6860631704330444,0.6954799890518188,0.7597945928573608
0.6771577596664429,0.6666804552078247,0.7946779131889343
0.6704908013343811,0.6816762089729309,0.7837396860122681
0.640864372253418,0.6637520790100098,0.7803428173065186
0.6679377555847168,0.6800366044044495,0.7800724506378174
0.676106870174408,0.6722413897514343,0.7619384527206421
0.6505904197692871,0.6795713901519775,0.7546638250350952
0.6717106103897095,0.6745998859405518,0.7699481248855591
0.7031092047691345,0.654219925403595,0.7776342630386353
0.6565191745758057,0.6654089689254761,0.7727674245834351
0.6750223636627197,0.650103747844696,0.7569142580032349
0.6758874654769897,0.6525167226791382,0.7782081961631775
0.6831643581390381,0.654938280582428,0.7516360282897949
0.6760721206665039,0.6794046759605408,0.7668631076812744
0.6980463862419128,0.6555593013763428,0.7716104984283447
0.6925942897796631,0.678112268447876,0.766427755355835
0.6835982799530029,0.6711584329605103,0.7495206594467163
0.666283369064331,0.6768558025360107,0.8240022659301758
0.6804367303848267,0.677322506904602,0.7488157153129578
0.6708788871765137,0.6408570408821106,0.8075242638587952
0.6358557939529419,0.6687788963317871,0.7647556066513062
0.6662944555282593,0.6837807893753052,0.7809795141220093
0.6577008962631226,0.6445400714874268,0.7709367275238037
0.6728082299232483,0.6615099906921387,0.7842807769775391
0.6871169805526733,0.6614220142364502,0.7741605043411255
0.6947780847549438,0.6605809926986694,0.7656664848327637
0.6735961437225342,0.6645689606666565,0.7514685392379761
0.6913244724273682,0.6805195808410645,0.7732409238815308
0.7021687626838684,0.6536717414855957,0.7783417701721191
0.6822181940078735,0.6712602376937866,0.7649551033973694
0.677939772605896,0.6911062598228455,0.7559312582015991
0.6592410206794739,0.6556839942932129,0.7895537614822388
0.6821657419204712,0.6704570055007935,0.7770565748214722
0.6675894856452942,0.6605889797210693,0.7664017081260681
0.6730610132217407,0.6722836494445801,0.7538241147994995
0.6715974807739258,0.661018431186676,0.7734180688858032
0.6655374765396118,0.6800668239593506,0.7588950991630554
0.6958521604537964,0.6676425933837891,0.7758232355117798
0.6891213059425354,0.6707487106323242,0.7884887456893921
0.6871590614318848,0.6568341255187988,0.7556527853012085
0.7280070781707764,0.6652578115463257,0.7737831473350525
0.6600330471992493,0.6872566938400269,0.7480367422103882
0.6804026365280151,0.6612226963043213,0.7778359651565552
0.6881407499313354,0.6775802373886108,0.7676641345024109
0.6816896200180054,0.669648289680481,0.7857294082641602
0.7008154392242432,0.6580791473388672,0.7601015567779541
0.6895380020141602,0.6490491628646851,0.7859633564949036
0.6872488260269165,0.6860859394073486,0.7655401229858398
0.684275209903717,0.6766179203987122,0.7370348572731018
0.6909870505332947,0.6659419536590576,0.7854784727096558
0.6790579557418823,0.6481289267539978,0.7621066570281982
0.6787242889404297,0.6707484722137451,0.7875666618347168
0.7027921080589294,0.6710671782493591,0.7595872282981873
0.6769438982009888,0.6826895475387573,0.784463107585907
0.6781476736068726,0.6660112142562866,0.756069540977478
0.6748813986778259,0.6934248208999634,0.7522697448730469
0.6985563039779663,0.6679761409759521,0.7692842483520508
0.6766385436058044,0.6466161608695984,0.7729892730712891
0.6962077617645264,0.6684321165084839,0.7593672275543213
0.6787752509117126,0.6888060569763184,0.763214647769928
0.6688255667686462,0.6718828082084656,0.7800816297531128
0.6735861301422119,0.6574701070785522,0.7776079177856445
0.665812611579895,0.7042734622955322,0.7718585133552551
0.6908899545669556,0.6693824529647827,0.7606204748153687
0.6995060443878174,0.6650411486625671,0.7561224699020386
0.6613441705703735,0.6446304321289062,0.7977017164230347
0.697604238986969,0.682953953742981,0.787615954875946
0.6914045810699463,0.6672054529190063,0.7885323166847229
0.6863287091255188,0.6539334058761597,0.834675669670105
0.6660287380218506,0.6769160032272339,0.7855445146560669
0.6837160587310791,0.6922288537025452,0.7866515517234802
0.6628109216690063,0.6639813184738159,0.7840796709060669
0.7066738605499268,0.7008381485939026,0.7724446058273315
0.6851028203964233,0.6850924491882324,0.7781484723091125
0.7135671377182007,0.6618273854255676,0.7822704315185547
0.6796211004257202,0.690234363079071,0.7551498413085938
0.6752568483352661,0.6653963327407837,0.7852679491043091
0.7054888606071472,0.6318485736846924,0.8143952488899231
0.6872742176055908,0.6712548732757568,0.765470027923584
0.6674000024795532,0.6591414213180542,0.7762353420257568
0.6611509323120117,0.6773961186408997,0.7693401575088501
0.6923707723617554,0.6723690032958984,0.7598869800567627
